"region","party","Year=2014"
"2518 Övertorneå","Miljöpartiet",2.8
"2518 Övertorneå","Socialdemokraterna",47.2
"2518 Övertorneå","Vänsterpartiet",10.1
"2518 Övertorneå","Sverigedemokraterna",11.0
"2518 Övertorneå","övriga partier",1.5
"2518 Övertorneå","ogiltiga valsedlar",..
"2518 Övertorneå","ej röstande",..
"2521 Pajala","Moderaterna",9.5
"2521 Pajala","Centerpartiet",3.3
"2521 Pajala","Folkpartiet",1.6
"2521 Pajala","Kristdemokraterna",5.3
"2521 Pajala","Miljöpartiet",2.3
"2521 Pajala","Socialdemokraterna",46.2
"2521 Pajala","Vänsterpartiet",17.9
"2521 Pajala","Sverigedemokraterna",11.4
"2521 Pajala","övriga partier",2.6
"2521 Pajala","ogiltiga valsedlar",..
"2521 Pajala","ej röstande",..
"2523 Gällivare","Moderaterna",10.8
"2523 Gällivare","Centerpartiet",1.8
"2523 Gällivare","Folkpartiet",1.4
"2523 Gällivare","Kristdemokraterna",2.3
"2523 Gällivare","Miljöpartiet",4.2
"2523 Gällivare","Socialdemokraterna",50.5
"2523 Gällivare","Vänsterpartiet",11.6
"2523 Gällivare","Sverigedemokraterna",15.2
"2523 Gällivare","övriga partier",2.2
"2523 Gällivare","ogiltiga valsedlar",..
"2523 Gällivare","ej röstande",..
"2560 Älvsbyn","Moderaterna",8.1
"2560 Älvsbyn","Centerpartiet",6.1
"2560 Älvsbyn","Folkpartiet",2.7
"2560 Älvsbyn","Kristdemokraterna",3.2
"2560 Älvsbyn","Miljöpartiet",2.2
"2560 Älvsbyn","Socialdemokraterna",53.5
"2560 Älvsbyn","Vänsterpartiet",9.2
"2560 Älvsbyn","Sverigedemokraterna",12.8
"2560 Älvsbyn","övriga partier",2.3
"2560 Älvsbyn","ogiltiga valsedlar",..
"2560 Älvsbyn","ej röstande",..
"2580 Luleå","Moderaterna",15.9
"2580 Luleå","Centerpartiet",4.6
"2580 Luleå","Folkpartiet",4.4
"2580 Luleå","Kristdemokraterna",3.2
"2580 Luleå","Miljöpartiet",6.6
"2580 Luleå","Socialdemokraterna",44.7
"2580 Luleå","Vänsterpartiet",7.5
"2580 Luleå","Sverigedemokraterna",8.8
"2580 Luleå","övriga partier",4.2
"2580 Luleå","ogiltiga valsedlar",..
"2580 Luleå","ej röstande",..
"2581 Piteå","Moderaterna",11.6
"2581 Piteå","Centerpartiet",5.0
"2581 Piteå","Folkpartiet",2.9
"2581 Piteå","Kristdemokraterna",3.5
"2581 Piteå","Miljöpartiet",4.6
"2581 Piteå","Socialdemokraterna",53.6
"2581 Piteå","Vänsterpartiet",8.0
"2581 Piteå","Sverigedemokraterna",7.6
"2581 Piteå","övriga partier",3.2
"2581 Piteå","ogiltiga valsedlar",..
"2581 Piteå","ej röstande",..
"2582 Boden","Moderaterna",15.4
"2582 Boden","Centerpartiet",3.7
"2582 Boden","Folkpartiet",4.1
"2582 Boden","Kristdemokraterna",2.8
"2582 Boden","Miljöpartiet",3.6
"2582 Boden","Socialdemokraterna",46.5
"2582 Boden","Vänsterpartiet",6.6
"2582 Boden","Sverigedemokraterna",14.7
"2582 Boden","övriga partier",2.6
"2582 Boden","ogiltiga valsedlar",..
"2582 Boden","ej röstande",..
"2583 Haparanda","Moderaterna",13.3
"2583 Haparanda","Centerpartiet",8.4
"2583 Haparanda","Folkpartiet",1.8
"2583 Haparanda","Kristdemokraterna",2.7
"2583 Haparanda","Miljöpartiet",2.9
"2583 Haparanda","Socialdemokraterna",50.3
"2583 Haparanda","Vänsterpartiet",4.8
"2583 Haparanda","Sverigedemokraterna",13.5
"2583 Haparanda","övriga partier",2.3
"2583 Haparanda","ogiltiga valsedlar",..
"2583 Haparanda","ej röstande",..
"2584 Kiruna","Moderaterna",10.3
"2584 Kiruna","Centerpartiet",2.9
"2584 Kiruna","Folkpartiet",2.3
"2584 Kiruna","Kristdemokraterna",3.4
"2584 Kiruna","Miljöpartiet",5.2
"2584 Kiruna","Socialdemokraterna",47.4
"2584 Kiruna","Vänsterpartiet",11.6
"2584 Kiruna","Sverigedemokraterna",13.2
"2584 Kiruna","övriga partier",3.7
"2584 Kiruna","ogiltiga valsedlar",..
"2584 Kiruna","ej röstande",..
