"region","party","Year=2002"
"2031 Rättvik","Centerpartiet",14.6
"2031 Rättvik","Folkpartiet",11.3
"2031 Rättvik","Kristdemokraterna",8.1
"2031 Rättvik","Miljöpartiet",4.5
"2031 Rättvik","Socialdemokraterna",38.9
"2031 Rättvik","Vänsterpartiet",6.7
"2031 Rättvik","Sverigedemokraterna",0.8
"2031 Rättvik","övriga partier",2.2
"2031 Rättvik","ogiltiga valsedlar",..
"2031 Rättvik","ej röstande",..
"2034 Orsa","Moderaterna",10.3
"2034 Orsa","Centerpartiet",13.6
"2034 Orsa","Folkpartiet",9.1
"2034 Orsa","Kristdemokraterna",8.2
"2034 Orsa","Miljöpartiet",6.0
"2034 Orsa","Socialdemokraterna",36.9
"2034 Orsa","Vänsterpartiet",10.2
"2034 Orsa","Sverigedemokraterna",2.8
"2034 Orsa","övriga partier",2.9
"2034 Orsa","ogiltiga valsedlar",..
"2034 Orsa","ej röstande",..
"2039 Älvdalen","Moderaterna",7.9
"2039 Älvdalen","Centerpartiet",13.6
"2039 Älvdalen","Folkpartiet",8.9
"2039 Älvdalen","Kristdemokraterna",8.5
"2039 Älvdalen","Miljöpartiet",4.3
"2039 Älvdalen","Socialdemokraterna",43.2
"2039 Älvdalen","Vänsterpartiet",7.9
"2039 Älvdalen","Sverigedemokraterna",0.8
"2039 Älvdalen","övriga partier",4.8
"2039 Älvdalen","ogiltiga valsedlar",..
"2039 Älvdalen","ej röstande",..
"2061 Smedjebacken","Moderaterna",9.4
"2061 Smedjebacken","Centerpartiet",6.6
"2061 Smedjebacken","Folkpartiet",6.9
"2061 Smedjebacken","Kristdemokraterna",5.1
"2061 Smedjebacken","Miljöpartiet",3.7
"2061 Smedjebacken","Socialdemokraterna",55.1
"2061 Smedjebacken","Vänsterpartiet",11.5
"2061 Smedjebacken","Sverigedemokraterna",0.5
"2061 Smedjebacken","övriga partier",1.1
"2061 Smedjebacken","ogiltiga valsedlar",..
"2061 Smedjebacken","ej röstande",..
"2062 Mora","Moderaterna",12.2
"2062 Mora","Centerpartiet",12.2
"2062 Mora","Folkpartiet",11.0
"2062 Mora","Kristdemokraterna",8.6
"2062 Mora","Miljöpartiet",5.2
"2062 Mora","Socialdemokraterna",39.0
"2062 Mora","Vänsterpartiet",8.2
"2062 Mora","Sverigedemokraterna",1.0
"2062 Mora","övriga partier",2.8
"2062 Mora","ogiltiga valsedlar",..
"2062 Mora","ej röstande",..
"2080 Falun","Moderaterna",15.3
"2080 Falun","Centerpartiet",8.4
"2080 Falun","Folkpartiet",12.5
"2080 Falun","Kristdemokraterna",7.5
"2080 Falun","Miljöpartiet",5.6
"2080 Falun","Socialdemokraterna",38.4
"2080 Falun","Vänsterpartiet",8.6
"2080 Falun","Sverigedemokraterna",1.1
"2080 Falun","övriga partier",2.7
"2080 Falun","ogiltiga valsedlar",..
"2080 Falun","ej röstande",..
"2081 Borlänge","Moderaterna",10.4
"2081 Borlänge","Centerpartiet",6.2
"2081 Borlänge","Folkpartiet",9.5
"2081 Borlänge","Kristdemokraterna",6.2
"2081 Borlänge","Miljöpartiet",5.2
"2081 Borlänge","Socialdemokraterna",48.6
"2081 Borlänge","Vänsterpartiet",10.0
"2081 Borlänge","Sverigedemokraterna",1.8
"2081 Borlänge","övriga partier",2.2
"2081 Borlänge","ogiltiga valsedlar",..
"2081 Borlänge","ej röstande",..
"2082 Säter","Moderaterna",11.7
"2082 Säter","Centerpartiet",15.6
"2082 Säter","Folkpartiet",8.3
"2082 Säter","Kristdemokraterna",8.5
"2082 Säter","Miljöpartiet",4.0
"2082 Säter","Socialdemokraterna",39.3
"2082 Säter","Vänsterpartiet",9.8
"2082 Säter","Sverigedemokraterna",0.9
"2082 Säter","övriga partier",1.9
"2082 Säter","ogiltiga valsedlar",..
"2082 Säter","ej röstande",..
"2083 Hedemora","Moderaterna",10.6
"2083 Hedemora","Centerpartiet",12.9
"2083 Hedemora","Folkpartiet",7.6
"2083 Hedemora","Kristdemokraterna",7.9
"2083 Hedemora","Miljöpartiet",5.1
"2083 Hedemora","Socialdemokraterna",42.9
"2083 Hedemora","Vänsterpartiet",10.4
"2083 Hedemora","Sverigedemokraterna",0.6
"2083 Hedemora","övriga partier",2.0
"2083 Hedemora","ogiltiga valsedlar",..
"2083 Hedemora","ej röstande",..
"2084 Avesta","Moderaterna",9.6
"2084 Avesta","Centerpartiet",9.5
"2084 Avesta","Folkpartiet",8.8
"2084 Avesta","Kristdemokraterna",7.0
"2084 Avesta","Miljöpartiet",3.5
"2084 Avesta","Socialdemokraterna",50.0
"2084 Avesta","Vänsterpartiet",9.7
"2084 Avesta","Sverigedemokraterna",0.8
"2084 Avesta","övriga partier",1.1
"2084 Avesta","ogiltiga valsedlar",..
"2084 Avesta","ej röstande",..
"2085 Ludvika","Moderaterna",8.9
"2085 Ludvika","Centerpartiet",4.6
"2085 Ludvika","Folkpartiet",7.7
"2085 Ludvika","Kristdemokraterna",5.9
"2085 Ludvika","Miljöpartiet",3.9
"2085 Ludvika","Socialdemokraterna",53.9
"2085 Ludvika","Vänsterpartiet",13.2
"2085 Ludvika","Sverigedemokraterna",1.1
"2085 Ludvika","övriga partier",0.9
"2085 Ludvika","ogiltiga valsedlar",..
"2085 Ludvika","ej röstande",..
"2101 Ockelbo","Moderaterna",6.7
"2101 Ockelbo","Centerpartiet",15.4
"2101 Ockelbo","Folkpartiet",6.6
"2101 Ockelbo","Kristdemokraterna",5.9
"2101 Ockelbo","Miljöpartiet",2.8
"2101 Ockelbo","Socialdemokraterna",46.9
"2101 Ockelbo","Vänsterpartiet",13.4
"2101 Ockelbo","Sverigedemokraterna",0.8
"2101 Ockelbo","övriga partier",1.4
"2101 Ockelbo","ogiltiga valsedlar",..
"2101 Ockelbo","ej röstande",..
"2104 Hofors","Moderaterna",6.5
"2104 Hofors","Centerpartiet",5.1
"2104 Hofors","Folkpartiet",7.7
"2104 Hofors","Kristdemokraterna",4.3
"2104 Hofors","Miljöpartiet",3.3
"2104 Hofors","Socialdemokraterna",56.4
"2104 Hofors","Vänsterpartiet",15.4
"2104 Hofors","Sverigedemokraterna",1.2
"2104 Hofors","övriga partier",0.2
"2104 Hofors","ogiltiga valsedlar",..
"2104 Hofors","ej röstande",..
"2121 Ovanåker","Moderaterna",7.4
"2121 Ovanåker","Centerpartiet",23.2
"2121 Ovanåker","Folkpartiet",8.0
"2121 Ovanåker","Kristdemokraterna",13.8
"2121 Ovanåker","Miljöpartiet",3.7
"2121 Ovanåker","Socialdemokraterna",35.7
"2121 Ovanåker","Vänsterpartiet",6.8
"2121 Ovanåker","Sverigedemokraterna",0.3
"2121 Ovanåker","övriga partier",1.0
"2121 Ovanåker","ogiltiga valsedlar",..
"2121 Ovanåker","ej röstande",..
"2132 Nordanstig","Moderaterna",7.0
"2132 Nordanstig","Centerpartiet",20.0
"2132 Nordanstig","Folkpartiet",7.9
"2132 Nordanstig","Kristdemokraterna",8.6
"2132 Nordanstig","Miljöpartiet",4.5
"2132 Nordanstig","Socialdemokraterna",39.4
"2132 Nordanstig","Vänsterpartiet",9.2
"2132 Nordanstig","Sverigedemokraterna",0.7
"2132 Nordanstig","övriga partier",2.7
"2132 Nordanstig","ogiltiga valsedlar",..
"2132 Nordanstig","ej röstande",..
"2161 Ljusdal","Moderaterna",8.2
"2161 Ljusdal","Centerpartiet",14.6
"2161 Ljusdal","Folkpartiet",9.0
"2161 Ljusdal","Kristdemokraterna",7.4
"2161 Ljusdal","Miljöpartiet",4.4
"2161 Ljusdal","Socialdemokraterna",41.8
"2161 Ljusdal","Vänsterpartiet",12.9
"2161 Ljusdal","Sverigedemokraterna",0.9
"2161 Ljusdal","övriga partier",0.8
"2161 Ljusdal","ogiltiga valsedlar",..
"2161 Ljusdal","ej röstande",..
"2180 Gävle","Moderaterna",11.8
"2180 Gävle","Centerpartiet",4.4
"2180 Gävle","Folkpartiet",12.9
"2180 Gävle","Kristdemokraterna",7.4
"2180 Gävle","Miljöpartiet",5.0
"2180 Gävle","Socialdemokraterna",46.5
"2180 Gävle","Vänsterpartiet",10.0
"2180 Gävle","Sverigedemokraterna",1.5
"2180 Gävle","övriga partier",0.6
"2180 Gävle","ogiltiga valsedlar",..
"2180 Gävle","ej röstande",..
"2181 Sandviken","Moderaterna",9.1
"2181 Sandviken","Centerpartiet",6.5
"2181 Sandviken","Folkpartiet",8.5
"2181 Sandviken","Kristdemokraterna",6.5
"2181 Sandviken","Miljöpartiet",3.7
"2181 Sandviken","Socialdemokraterna",51.8
"2181 Sandviken","Vänsterpartiet",11.8
"2181 Sandviken","Sverigedemokraterna",1.1
"2181 Sandviken","övriga partier",1.1
"2181 Sandviken","ogiltiga valsedlar",..
"2181 Sandviken","ej röstande",..
"2182 Söderhamn","Moderaterna",7.6
"2182 Söderhamn","Centerpartiet",10.9
"2182 Söderhamn","Folkpartiet",8.2
"2182 Söderhamn","Kristdemokraterna",7.0
"2182 Söderhamn","Miljöpartiet",3.7
"2182 Söderhamn","Socialdemokraterna",45.1
"2182 Söderhamn","Vänsterpartiet",15.0
"2182 Söderhamn","Sverigedemokraterna",0.8
"2182 Söderhamn","övriga partier",1.7
"2182 Söderhamn","ogiltiga valsedlar",..
"2182 Söderhamn","ej röstande",..
"2183 Bollnäs","Moderaterna",9.6
"2183 Bollnäs","Centerpartiet",18.1
"2183 Bollnäs","Folkpartiet",11.4
"2183 Bollnäs","Kristdemokraterna",7.5
"2183 Bollnäs","Miljöpartiet",4.8
"2183 Bollnäs","Socialdemokraterna",37.2
"2183 Bollnäs","Vänsterpartiet",9.1
"2183 Bollnäs","Sverigedemokraterna",0.8
"2183 Bollnäs","övriga partier",1.3
"2183 Bollnäs","ogiltiga valsedlar",..
"2183 Bollnäs","ej röstande",..
"2184 Hudiksvall","Moderaterna",8.1
"2184 Hudiksvall","Centerpartiet",15.0
"2184 Hudiksvall","Folkpartiet",7.8
"2184 Hudiksvall","Kristdemokraterna",7.1
"2184 Hudiksvall","Miljöpartiet",5.6
"2184 Hudiksvall","Socialdemokraterna",42.6
"2184 Hudiksvall","Vänsterpartiet",11.8
"2184 Hudiksvall","Sverigedemokraterna",0.6
"2184 Hudiksvall","övriga partier",1.4
"2184 Hudiksvall","ogiltiga valsedlar",..
"2184 Hudiksvall","ej röstande",..
"2260 Ånge","Moderaterna",7.0
"2260 Ånge","Centerpartiet",12.6
"2260 Ånge","Folkpartiet",6.2
"2260 Ånge","Kristdemokraterna",6.4
"2260 Ånge","Miljöpartiet",3.3
"2260 Ånge","Socialdemokraterna",50.1
"2260 Ånge","Vänsterpartiet",12.0
"2260 Ånge","Sverigedemokraterna",1.0
"2260 Ånge","övriga partier",1.4
"2260 Ånge","ogiltiga valsedlar",..
"2260 Ånge","ej röstande",..
"2262 Timrå","Moderaterna",5.4
"2262 Timrå","Centerpartiet",8.3
"2262 Timrå","Folkpartiet",8.0
"2262 Timrå","Kristdemokraterna",5.9
"2262 Timrå","Miljöpartiet",2.3
"2262 Timrå","Socialdemokraterna",55.0
"2262 Timrå","Vänsterpartiet",12.5
"2262 Timrå","Sverigedemokraterna",1.5
"2262 Timrå","övriga partier",1.2
"2262 Timrå","ogiltiga valsedlar",..
"2262 Timrå","ej röstande",..
"2280 Härnösand","Moderaterna",10.0
"2280 Härnösand","Centerpartiet",10.5
"2280 Härnösand","Folkpartiet",10.1
"2280 Härnösand","Kristdemokraterna",7.4
"2280 Härnösand","Miljöpartiet",5.7
"2280 Härnösand","Socialdemokraterna",45.6
"2280 Härnösand","Vänsterpartiet",9.6
"2280 Härnösand","Sverigedemokraterna",0.4
"2280 Härnösand","övriga partier",0.7
"2280 Härnösand","ogiltiga valsedlar",..
"2280 Härnösand","ej röstande",..
"2281 Sundsvall","Moderaterna",10.9
"2281 Sundsvall","Centerpartiet",6.9
"2281 Sundsvall","Folkpartiet",12.1
"2281 Sundsvall","Kristdemokraterna",6.9
"2281 Sundsvall","Miljöpartiet",4.2
"2281 Sundsvall","Socialdemokraterna",46.4
"2281 Sundsvall","Vänsterpartiet",10.0
"2281 Sundsvall","Sverigedemokraterna",1.4
"2281 Sundsvall","övriga partier",1.3
"2281 Sundsvall","ogiltiga valsedlar",..
"2281 Sundsvall","ej röstande",..
"2282 Kramfors","Moderaterna",6.8
"2282 Kramfors","Centerpartiet",13.9
"2282 Kramfors","Folkpartiet",5.4
"2282 Kramfors","Kristdemokraterna",5.8
"2282 Kramfors","Miljöpartiet",3.7
"2282 Kramfors","Socialdemokraterna",51.0
"2282 Kramfors","Vänsterpartiet",12.6
"2282 Kramfors","Sverigedemokraterna",0.4
"2282 Kramfors","övriga partier",0.5
"2282 Kramfors","ogiltiga valsedlar",..
"2282 Kramfors","ej röstande",..
"2283 Sollefteå","Moderaterna",6.8
"2283 Sollefteå","Centerpartiet",9.9
"2283 Sollefteå","Folkpartiet",5.7
"2283 Sollefteå","Kristdemokraterna",7.4
"2283 Sollefteå","Miljöpartiet",4.1
"2283 Sollefteå","Socialdemokraterna",53.4
"2283 Sollefteå","Vänsterpartiet",11.5
"2283 Sollefteå","Sverigedemokraterna",0.7
"2283 Sollefteå","övriga partier",0.6
"2283 Sollefteå","ogiltiga valsedlar",..
"2283 Sollefteå","ej röstande",..
"2284 Örnsköldsvik","Moderaterna",6.4
"2284 Örnsköldsvik","Centerpartiet",12.0
"2284 Örnsköldsvik","Folkpartiet",8.0
"2284 Örnsköldsvik","Kristdemokraterna",10.3
"2284 Örnsköldsvik","Miljöpartiet",2.6
"2284 Örnsköldsvik","Socialdemokraterna",51.8
"2284 Örnsköldsvik","Vänsterpartiet",7.0
"2284 Örnsköldsvik","Sverigedemokraterna",0.1
"2284 Örnsköldsvik","övriga partier",1.7
"2284 Örnsköldsvik","ogiltiga valsedlar",..
"2284 Örnsköldsvik","ej röstande",..
"2303 Ragunda","Moderaterna",7.7
"2303 Ragunda","Centerpartiet",18.0
"2303 Ragunda","Folkpartiet",4.0
"2303 Ragunda","Kristdemokraterna",3.2
"2303 Ragunda","Miljöpartiet",3.2
"2303 Ragunda","Socialdemokraterna",49.4
"2303 Ragunda","Vänsterpartiet",12.0
"2303 Ragunda","Sverigedemokraterna",0.2
"2303 Ragunda","övriga partier",2.4
"2303 Ragunda","ogiltiga valsedlar",..
"2303 Ragunda","ej röstande",..
"2305 Bräcke","Moderaterna",8.3
"2305 Bräcke","Centerpartiet",14.9
"2305 Bräcke","Folkpartiet",5.5
"2305 Bräcke","Kristdemokraterna",2.6
"2305 Bräcke","Miljöpartiet",3.3
"2305 Bräcke","Socialdemokraterna",52.2
"2305 Bräcke","Vänsterpartiet",11.4
"2305 Bräcke","Sverigedemokraterna",0.1
"2305 Bräcke","övriga partier",1.6
"2305 Bräcke","ogiltiga valsedlar",..
"2305 Bräcke","ej röstande",..
"2309 Krokom","Moderaterna",9.1
"2309 Krokom","Centerpartiet",20.6
"2309 Krokom","Folkpartiet",5.4
"2309 Krokom","Kristdemokraterna",5.2
"2309 Krokom","Miljöpartiet",6.4
"2309 Krokom","Socialdemokraterna",41.8
"2309 Krokom","Vänsterpartiet",9.6
"2309 Krokom","Sverigedemokraterna",0.3
"2309 Krokom","övriga partier",1.6
"2309 Krokom","ogiltiga valsedlar",..
"2309 Krokom","ej röstande",..
"2313 Strömsund","Moderaterna",6.5
"2313 Strömsund","Centerpartiet",15.3
"2313 Strömsund","Folkpartiet",4.7
"2313 Strömsund","Kristdemokraterna",4.3
"2313 Strömsund","Miljöpartiet",3.1
"2313 Strömsund","Socialdemokraterna",50.8
"2313 Strömsund","Vänsterpartiet",13.3
"2313 Strömsund","Sverigedemokraterna",0.3
"2313 Strömsund","övriga partier",1.7
"2313 Strömsund","ogiltiga valsedlar",..
"2313 Strömsund","ej röstande",..
"2321 Åre","Moderaterna",12.2
"2321 Åre","Centerpartiet",17.1
"2321 Åre","Folkpartiet",7.7
"2321 Åre","Kristdemokraterna",7.0
"2321 Åre","Miljöpartiet",6.7
"2321 Åre","Socialdemokraterna",37.3
"2321 Åre","Vänsterpartiet",8.7
"2321 Åre","Sverigedemokraterna",0.1
"2321 Åre","övriga partier",3.1
"2321 Åre","ogiltiga valsedlar",..
"2321 Åre","ej röstande",..
"2326 Berg","Moderaterna",8.6
"2326 Berg","Centerpartiet",22.1
"2326 Berg","Folkpartiet",5.4
"2326 Berg","Kristdemokraterna",6.8
"2326 Berg","Miljöpartiet",5.3
"2326 Berg","Socialdemokraterna",39.0
"2326 Berg","Vänsterpartiet",10.0
"2326 Berg","Sverigedemokraterna",0.3
"2326 Berg","övriga partier",2.5
"2326 Berg","ogiltiga valsedlar",..
"2326 Berg","ej röstande",..
"2361 Härjedalen","Moderaterna",9.8
"2361 Härjedalen","Centerpartiet",11.6
"2361 Härjedalen","Folkpartiet",6.1
"2361 Härjedalen","Kristdemokraterna",4.7
"2361 Härjedalen","Miljöpartiet",3.7
"2361 Härjedalen","Socialdemokraterna",50.2
"2361 Härjedalen","Vänsterpartiet",12.2
"2361 Härjedalen","Sverigedemokraterna",0.3
"2361 Härjedalen","övriga partier",1.5
"2361 Härjedalen","ogiltiga valsedlar",..
"2361 Härjedalen","ej röstande",..
"2380 Östersund","Moderaterna",11.1
"2380 Östersund","Centerpartiet",13.2
"2380 Östersund","Folkpartiet",9.2
"2380 Östersund","Kristdemokraterna",5.2
"2380 Östersund","Miljöpartiet",5.8
"2380 Östersund","Socialdemokraterna",43.2
"2380 Östersund","Vänsterpartiet",11.0
"2380 Östersund","Sverigedemokraterna",0.3
"2380 Östersund","övriga partier",1.1
"2380 Östersund","ogiltiga valsedlar",..
"2380 Östersund","ej röstande",..
"2401 Nordmaling","Moderaterna",7.5
"2401 Nordmaling","Centerpartiet",14.5
"2401 Nordmaling","Folkpartiet",9.0
"2401 Nordmaling","Kristdemokraterna",10.1
"2401 Nordmaling","Miljöpartiet",2.3
"2401 Nordmaling","Socialdemokraterna",48.3
"2401 Nordmaling","Vänsterpartiet",7.5
"2401 Nordmaling","Sverigedemokraterna",0.2
"2401 Nordmaling","övriga partier",0.7
"2401 Nordmaling","ogiltiga valsedlar",..
"2401 Nordmaling","ej röstande",..
"2403 Bjurholm","Moderaterna",14.1
"2403 Bjurholm","Centerpartiet",20.0
"2403 Bjurholm","Folkpartiet",10.5
"2403 Bjurholm","Kristdemokraterna",10.2
"2403 Bjurholm","Miljöpartiet",0.9
"2403 Bjurholm","Socialdemokraterna",39.0
"2403 Bjurholm","Vänsterpartiet",4.0
"2403 Bjurholm","Sverigedemokraterna",0.2
"2403 Bjurholm","övriga partier",1.0
"2403 Bjurholm","ogiltiga valsedlar",..
"2403 Bjurholm","ej röstande",..
"2404 Vindeln","Moderaterna",8.6
"2404 Vindeln","Centerpartiet",19.9
"2404 Vindeln","Folkpartiet",9.5
"2404 Vindeln","Kristdemokraterna",11.3
"2404 Vindeln","Miljöpartiet",2.3
"2404 Vindeln","Socialdemokraterna",39.5
"2404 Vindeln","Vänsterpartiet",7.4
"2404 Vindeln","Sverigedemokraterna",0.3
"2404 Vindeln","övriga partier",1.3
"2404 Vindeln","ogiltiga valsedlar",..
"2404 Vindeln","ej röstande",..
"2409 Robertsfors","Moderaterna",5.7
"2409 Robertsfors","Centerpartiet",30.4
"2409 Robertsfors","Folkpartiet",5.4
"2409 Robertsfors","Kristdemokraterna",8.9
"2409 Robertsfors","Miljöpartiet",2.1
"2409 Robertsfors","Socialdemokraterna",38.8
"2409 Robertsfors","Vänsterpartiet",8.0
"2409 Robertsfors","Sverigedemokraterna",0.2
"2409 Robertsfors","övriga partier",0.5
"2409 Robertsfors","ogiltiga valsedlar",..
"2409 Robertsfors","ej röstande",..
"2417 Norsjö","Moderaterna",4.1
"2417 Norsjö","Centerpartiet",19.6
"2417 Norsjö","Folkpartiet",6.7
"2417 Norsjö","Kristdemokraterna",9.0
"2417 Norsjö","Miljöpartiet",1.7
"2417 Norsjö","Socialdemokraterna",44.1
"2417 Norsjö","Vänsterpartiet",13.7
"2417 Norsjö","Sverigedemokraterna",0.1
"2417 Norsjö","övriga partier",1.0
"2417 Norsjö","ogiltiga valsedlar",..
"2417 Norsjö","ej röstande",..
"2418 Malå","Moderaterna",6.1
"2418 Malå","Centerpartiet",9.0
"2418 Malå","Folkpartiet",8.5
"2418 Malå","Kristdemokraterna",7.2
"2418 Malå","Miljöpartiet",2.0
"2418 Malå","Socialdemokraterna",48.8
"2418 Malå","Vänsterpartiet",17.3
"2418 Malå","Sverigedemokraterna",0.1
"2418 Malå","övriga partier",0.9
"2418 Malå","ogiltiga valsedlar",..
"2418 Malå","ej röstande",..
"2421 Storuman","Moderaterna",8.2
"2421 Storuman","Centerpartiet",13.7
"2421 Storuman","Folkpartiet",8.0
"2421 Storuman","Kristdemokraterna",11.4
"2421 Storuman","Miljöpartiet",3.6
"2421 Storuman","Socialdemokraterna",42.3
"2421 Storuman","Vänsterpartiet",10.0
"2421 Storuman","Sverigedemokraterna",0.3
"2421 Storuman","övriga partier",2.4
"2421 Storuman","ogiltiga valsedlar",..
"2421 Storuman","ej röstande",..
"2422 Sorsele","Moderaterna",5.6
"2422 Sorsele","Centerpartiet",15.3
"2422 Sorsele","Folkpartiet",6.4
"2422 Sorsele","Kristdemokraterna",11.7
"2422 Sorsele","Miljöpartiet",4.7
"2422 Sorsele","Socialdemokraterna",44.1
"2422 Sorsele","Vänsterpartiet",9.4
"2422 Sorsele","Sverigedemokraterna",0.5
"2422 Sorsele","övriga partier",2.3
"2422 Sorsele","ogiltiga valsedlar",..
"2422 Sorsele","ej röstande",..
"2425 Dorotea","Moderaterna",3.8
"2425 Dorotea","Centerpartiet",12.6
"2425 Dorotea","Folkpartiet",9.2
"2425 Dorotea","Kristdemokraterna",4.6
"2425 Dorotea","Miljöpartiet",1.8
"2425 Dorotea","Socialdemokraterna",55.1
"2425 Dorotea","Vänsterpartiet",11.0
"2425 Dorotea","Sverigedemokraterna",0.3
"2425 Dorotea","övriga partier",1.7
"2425 Dorotea","ogiltiga valsedlar",..
"2425 Dorotea","ej röstande",..
"2460 Vännäs","Moderaterna",5.5
"2460 Vännäs","Centerpartiet",18.6
"2460 Vännäs","Folkpartiet",6.9
"2460 Vännäs","Kristdemokraterna",8.9
"2460 Vännäs","Miljöpartiet",3.2
"2460 Vännäs","Socialdemokraterna",44.8
"2460 Vännäs","Vänsterpartiet",11.5
"2460 Vännäs","Sverigedemokraterna",0.4
"2460 Vännäs","övriga partier",0.2
"2460 Vännäs","ogiltiga valsedlar",..
"2460 Vännäs","ej röstande",..
"2462 Vilhelmina","Moderaterna",3.2
"2462 Vilhelmina","Centerpartiet",12.7
"2462 Vilhelmina","Folkpartiet",8.7
"2462 Vilhelmina","Kristdemokraterna",11.4
"2462 Vilhelmina","Miljöpartiet",3.3
"2462 Vilhelmina","Socialdemokraterna",48.2
"2462 Vilhelmina","Vänsterpartiet",10.2
"2462 Vilhelmina","Sverigedemokraterna",0.6
"2462 Vilhelmina","övriga partier",1.7
"2462 Vilhelmina","ogiltiga valsedlar",..
"2462 Vilhelmina","ej röstande",..
"2463 Åsele","Moderaterna",5.2
"2463 Åsele","Centerpartiet",17.2
"2463 Åsele","Folkpartiet",5.8
"2463 Åsele","Kristdemokraterna",6.0
"2463 Åsele","Miljöpartiet",1.9
"2463 Åsele","Socialdemokraterna",52.4
"2463 Åsele","Vänsterpartiet",9.1
"2463 Åsele","Sverigedemokraterna",0.4
"2463 Åsele","övriga partier",2.0
"2463 Åsele","ogiltiga valsedlar",..
"2463 Åsele","ej röstande",..
"2480 Umeå","Moderaterna",7.8
"2480 Umeå","Centerpartiet",8.6
"2480 Umeå","Folkpartiet",11.8
"2480 Umeå","Kristdemokraterna",7.5
"2480 Umeå","Miljöpartiet",6.5
"2480 Umeå","Socialdemokraterna",43.9
"2480 Umeå","Vänsterpartiet",12.6
"2480 Umeå","Sverigedemokraterna",0.3
"2480 Umeå","övriga partier",1.0
"2480 Umeå","ogiltiga valsedlar",..
"2480 Umeå","ej röstande",..
"2481 Lycksele","Moderaterna",5.5
"2481 Lycksele","Centerpartiet",8.4
"2481 Lycksele","Folkpartiet",10.9
"2481 Lycksele","Kristdemokraterna",10.9
"2481 Lycksele","Miljöpartiet",2.1
"2481 Lycksele","Socialdemokraterna",50.6
"2481 Lycksele","Vänsterpartiet",9.9
"2481 Lycksele","Sverigedemokraterna",0.4
"2481 Lycksele","övriga partier",1.4
"2481 Lycksele","ogiltiga valsedlar",..
"2481 Lycksele","ej röstande",..
"2482 Skellefteå","Moderaterna",5.0
"2482 Skellefteå","Centerpartiet",10.2
"2482 Skellefteå","Folkpartiet",9.5
"2482 Skellefteå","Kristdemokraterna",8.5
"2482 Skellefteå","Miljöpartiet",3.6
"2482 Skellefteå","Socialdemokraterna",50.7
"2482 Skellefteå","Vänsterpartiet",11.5
"2482 Skellefteå","Sverigedemokraterna",0.4
"2482 Skellefteå","övriga partier",0.7
"2482 Skellefteå","ogiltiga valsedlar",..
"2482 Skellefteå","ej röstande",..
"2505 Arvidsjaur","Moderaterna",5.1
"2505 Arvidsjaur","Centerpartiet",7.5
"2505 Arvidsjaur","Folkpartiet",5.4
"2505 Arvidsjaur","Kristdemokraterna",4.3
"2505 Arvidsjaur","Miljöpartiet",1.9
"2505 Arvidsjaur","Socialdemokraterna",53.9
"2505 Arvidsjaur","Vänsterpartiet",14.5
"2505 Arvidsjaur","Sverigedemokraterna",0.0
"2505 Arvidsjaur","övriga partier",7.4
"2505 Arvidsjaur","ogiltiga valsedlar",..
"2505 Arvidsjaur","ej röstande",..
"2506 Arjeplog","Moderaterna",3.9
"2506 Arjeplog","Centerpartiet",9.3
"2506 Arjeplog","Folkpartiet",5.5
"2506 Arjeplog","Kristdemokraterna",5.7
"2506 Arjeplog","Miljöpartiet",4.5
"2506 Arjeplog","Socialdemokraterna",45.8
"2506 Arjeplog","Vänsterpartiet",14.8
"2506 Arjeplog","Sverigedemokraterna",0.0
"2506 Arjeplog","övriga partier",10.6
"2506 Arjeplog","ogiltiga valsedlar",..
"2506 Arjeplog","ej röstande",..
"2510 Jokkmokk","Moderaterna",4.1
"2510 Jokkmokk","Centerpartiet",3.2
"2510 Jokkmokk","Folkpartiet",5.4
"2510 Jokkmokk","Kristdemokraterna",3.7
"2510 Jokkmokk","Miljöpartiet",8.7
"2510 Jokkmokk","Socialdemokraterna",45.3
"2510 Jokkmokk","Vänsterpartiet",13.5
"2510 Jokkmokk","Sverigedemokraterna",0.0
"2510 Jokkmokk","övriga partier",15.9
"2510 Jokkmokk","ogiltiga valsedlar",..
"2510 Jokkmokk","ej röstande",..
"2513 Överkalix","Moderaterna",3.6
"2513 Överkalix","Centerpartiet",9.3
"2513 Överkalix","Folkpartiet",3.2
"2513 Överkalix","Kristdemokraterna",3.5
"2513 Överkalix","Miljöpartiet",3.3
"2513 Överkalix","Socialdemokraterna",53.7
"2513 Överkalix","Vänsterpartiet",13.1
"2513 Överkalix","Sverigedemokraterna",0.2
"2513 Överkalix","övriga partier",10.2
"2513 Överkalix","ogiltiga valsedlar",..
"2513 Överkalix","ej röstande",..
"2514 Kalix","Moderaterna",6.4
"2514 Kalix","Centerpartiet",6.2
"2514 Kalix","Folkpartiet",4.9
"2514 Kalix","Kristdemokraterna",4.0
"2514 Kalix","Miljöpartiet",8.8
"2514 Kalix","Socialdemokraterna",53.4
"2514 Kalix","Vänsterpartiet",10.1
"2514 Kalix","Sverigedemokraterna",0.2
"2514 Kalix","övriga partier",6.0
"2514 Kalix","ogiltiga valsedlar",..
"2514 Kalix","ej röstande",..
"2518 Övertorneå","Moderaterna",6.4
"2518 Övertorneå","Centerpartiet",11.8
"2518 Övertorneå","Folkpartiet",2.6
"2518 Övertorneå","Kristdemokraterna",6.1
